sysnum,title,author,date,place
002782859,New Wheels in Old Ruts. A pilgrimage to Canterbury via the ancient pilgrim's way ... With pen and ink sketches by F. W. R. Adams,"PARR, Henry Miscellaneous Writer",1896,London
001970021,Westward Ho! ... With illustrations by C. E. Brock,"Kingsley, Charles",1896,London
002893249,Napoléon et son temps ... Ouvrage illustré ... Neuvième mille,"PEYRE, Roger.",1896,Paris
000042130,"Russisch Centralasien. Reisebilder aus Transkaspien, Buchara und Turkestan ... Mit 52 Abbildungen","ALBRECHT, Max of Hamburg",1896,Hamburg
003057425,"Petroleum: a treatise on the geographical distribution and geological occurrence of petroleum and natural gas ... By B. Redwood, assisted by G. T. Holloway, and other contributors ... With maps, etc","REDWOOD, Boverton Sir, Bart",1896,London
000762128,"Le Congo en images, raconté aux enfants. Histoire, habitants, mœurs, civilisation, portraits des explorateurs, etc",,1896,Bruxelles
002293129,"The Student's Lyell. A manual of elementary geology. Edited by J. W. Judd. With ... illustrations, etc","LYELL, Charles Sir, Bart",1896,London
002538943,In our Hours of Ease. [Short stories.],"MOORE, Frank Frankfort.",1896,London
000079514,"The Town and City of Waterbury, Connecticut, from the aboriginal period to the year eighteen hundred and ninety-five","ANDERSON, Joseph Rev., of Waterbury, Connecticut",1896,New Haven
003876162,From the Black Sea through Persia and India ... Illustrated by the author,"Weeks, Edwin Lord.",1896,London
000489690,[A Treatise on Mine-surveying ... With ... diagrams.],"BROUGH, Bennett Hooper.",1896,London
000528213,Colliery Working and Management ... With underground photographs and numerous other illustrations,"BULMAN, Harrison Francis and REDMAYNE (Sir Richard Augustine Studdert) K.C.B",1896,London
002286442,"How to visit Italy. A guide-book to the chief towns of Italy, with contributions by ... Dean Farrar ... O. Browning ... Edited by H. S. Lunn","Lunn, Henry S. (Henry Simpson)",1896,London
001384296,"[Outlines of Geology ... Second edition revised, etc.]","GEIKIE, James.",1896,London
001554950,"Schleswig-Holstein meerumschlungen in Wort und Bild ... Herausgegeben von H. Haas, H. Krumm und F. Stoltenberg, etc","HAAS, Hippolyt J.",1896,Kiel
003537490,The Poems of Sir John Suckling. (Edited by John Gray and decorated by C. Ricketts.),"SUCKLING, John Sir",1896,London
001382201,"The Water of Leith, Source to Sea. With illustrations by Joseph Brown","GEDDIE, John Author of “The Fringes of Fife.”",1896,Edinburgh
003876162,From the Black Sea through Persia and India ... Illustrated by the author,"Weeks, Edwin Lord.",1896,London
001554950,"Schleswig-Holstein meerumschlungen in Wort und Bild ... Herausgegeben von H. Haas, H. Krumm und F. Stoltenberg, etc","HAAS, Hippolyt J.",1896,Kiel
002415000,"The Struggle of the Nations. Egypt, Syria, and Assyria ... Edited by A. H. Sayce. Translated by M. L. McClure. With map ... and ... illustrations","MASPERO, Gaston Camille Charles.",1896,London
001567835,"The Half Hour Library of Travel, Nature and Science for young readers",,1896,London
001849833,The Incubated Girl. [A novel.],"JANE, Frederick Thomas.",1896,London
003922712,"Camping in the Canadian Rockies ... With ... a sketch of the early explorations ... With ... illustrations, etc","WILCOX, Walter Dwight.",1896,New York
000115608,“The Cobbler o' Kirkiebrae.” A romance of Galloway,"ARMSTRONG, Andrew J.",1896,London
001352199,Songs for Little People. [With illustrations by H. Stratton.],"GALE, Norman Rowland.",1896,"pp. viii. 110. Constable & Co.: London, 1896"
002290919,Mr. Spinks and his Hounds. A hunting story ... With illustrations by C. Lutyens and the author,"LUTYENS, F. M.",1896,London
000115608,“The Cobbler o' Kirkiebrae.” A romance of Galloway,"ARMSTRONG, Andrew J.",1896,London
003471595,Shoulder to Shoulder: a story of the stirring times of old,"Stables, Gordon",1896,London
000108005,By a Winding Path. [A novel.],"ARGALL, Annie E.",1896,London
001704007,"Genom Sveriges Bygder. Skildringar af vårt land och folk ... Tredje upplagan, genomsedd och tillökad af J. P. Velander. Med 545 illustrationer","HOFBERG, Johan Herman.",1896,Stockholm
003757808,Baranya multja és jelenje. [With illustrations and a map.],"VÁRADY, Ferencz.",1896,Pécsett
001059442,"The People's Standard History of the United States from the landing of the Norsemen to the present time. By E. S. Ellis ... Assisted by, with introduction, annotations, lists of authorities, etc., G. M. Adam","Ellis, Edward Sylvester",1896,London
000489690,[A Treatise on Mine-surveying ... With ... diagrams.],"BROUGH, Bennett Hooper.",1896,London
003757808,Baranya multja és jelenje. [With illustrations and a map.],"VÁRADY, Ferencz.",1896,Pécsett
001554950,"Schleswig-Holstein meerumschlungen in Wort und Bild ... Herausgegeben von H. Haas, H. Krumm und F. Stoltenberg, etc","HAAS, Hippolyt J.",1896,Kiel
003253482,"Jeanne d'Arc et la Normandie au XVme siècle. Illustrations, etc","SARRAZIN, Albert Avocat",1896,Rouen
001316031,Fredensborg. Det danske Kongehus og dets Slægt. Med Bidrag af danske og fremmede Forfattere og Kunstnere,,1896,Kjøbenhavn
001656304,"[The Bravest of the Brave: or, With Peterborough in Spain. ... With ... illustrations, etc.]","Henty, G. A. (George Alfred)",1896,Glasgow; W. Briggs
002333337,"In the Volcanic Eifel. A holiday ramble ... With ... illustrations by T. R. Macquoid, and ... maps","MACQUOID, Katharine Sarah and (Gilbert S.)",1896,London
003605161,Ballads and Songs ... With original illustrations by H. M. Brock,"Thackeray, William Makepeace",1896,London
002415000,"The Struggle of the Nations. Egypt, Syria, and Assyria ... Edited by A. H. Sayce. Translated by M. L. McClure. With map ... and ... illustrations","MASPERO, Gaston Camille Charles.",1896,London
000149918,Poetical Works of Autremonde. With The Leaven of Hamelin: a drama of 1990,,1896,"pp. viii. 172. St. Giles' Printing Co.: Edinburgh, 1896"
002746680,Essai historique sur Châteauneuf en Brionnais ou Chatellenie Royale sur les bords du Sornin. [With illustrations.],"PAGANI, L.",1896,Lyon
001644661,"Kulturgeschichte ... Vierte Auflage. Neu bearbeitet von M. von Brandt [and others], etc","HELLWALD, Friedrich Anton Heller von Baron",1896,Leipzig
002293129,"The Student's Lyell. A manual of elementary geology. Edited by J. W. Judd. With ... illustrations, etc","LYELL, Charles Sir, Bart",1896,London
001509007,"A Week on Wheels in East Anglia, etc","GRESLEY, Nigel Walsingham.",1896,Dursley
000433666,The Century of Louis XIV. Its arts-its ideas. From the French ... by Mrs. Cashel Hoey. [With plates.],"BOURGEOIS, Émile.",1896,London
002784658,Notes in Japan ... With illustrations by the author,"PARSONS, Alfred William.",1896,London
002390844,The Novels of Captain Marryat. Edited by R. Brimley Johnson. L.P,"Marryat, Frederick",1896,London
002279037,"The Log of the Tantallon Castle ... Illustrated, etc","LUCY, Henry William Sir",1896,London
002433861,Maxwell's Guide Book to the Stewartry of Kirkcudbright. Sixth edition,"MAXWELL, John H. Editor of the “Kirkcudbrighshire Advertiser.”",1896,Castle-Douglas
000209253,Battles and Battlefields in England ... Illustrated by the author. With an introduction by H. D. Traill,"BARRETT, Charles Raymond Booth.",1896,London
000371673,"Taking a Stand, etc","BLANCHARD, Amy Ella.",1896,Philadelphia
000683222,Souvenir of Lincoln Park. An illustrated and descriptive guide,,1896,Chicago
003257008,A Noble Wife. A novel,"SAUNDERS, John Novelist",1896,London
002595787,Histoire de la Nation suisse,"MUYDEN, Berthold van.",1896,Lausanne
003159008,The Metallurgy of Gold ... Second edition,"ROSE, Thomas Kirke Sir",1896,London
003321296,"The Garden of the Matchboxes, and other stories","SCULL, W. D.",1896,London
000832719,"Manningham, Heaton, and Allerton, townships of Bradford, treated historically and topographically. [With plates.]","Cudworth, William of Bradford",1896,Bradford
003876162,From the Black Sea through Persia and India ... Illustrated by the author,"Weeks, Edwin Lord.",1896,London
000616964,Historia de la ciudad de Puebla de los Angeles,"CARRION, Antonio.",1896,Puebla
002581303,Onze Gouden Eeuw. De Republiek der Vereenigde Nederlanden in haar bloeitijd ... Geïllustreerd onder toezicht van J. H. W. Unger,"MULLER, Pieter Lodewijk.",1896,Leiden
003344033,The Child World. [In verse.] ... Illustrated by C. Robinson,"SETOUN, Gabriel pseud. [i.e. Thomas Nicoll Hepburn.]",1896,"pp. 171. J. Lane: London & New York, 1896"
002903060,"A Treatise on Ore Deposits ... Second edition, rewritten and greatly enlarged by H. Louis, etc","PHILLIPS, John Arthur.",1896,London
002293129,"The Student's Lyell. A manual of elementary geology. Edited by J. W. Judd. With ... illustrations, etc","LYELL, Charles Sir, Bart",1896,London
003954016,"Gray Days and Gold ... New edition, revised, with illustrations","WINTER, William Poet",1896,New York
003147388,Rome. A lecture for use with the magic lantern,,1896,London
002595787,Histoire de la Nation suisse,"MUYDEN, Berthold van.",1896,Lausanne
002581303,Onze Gouden Eeuw. De Republiek der Vereenigde Nederlanden in haar bloeitijd ... Geïllustreerd onder toezicht van J. H. W. Unger,"MULLER, Pieter Lodewijk.",1896,Leiden
003220840,Un Mois dans le grand-duché de Luxembourg. Notes d'un touriste,"SAGHER, L. de.",1896,Liège
001967178,Trooper Ross and Vignal Butte. [A tale.],"KING, Charles General",1896,London; Philadelphia printed
001240452,Die Hunnen im schweizerischen Eifischthale und ihre Nachkommen bis auf die heutige Zeit ... Mit vielen ... Illustrationen,"FISCHER, Ant. Carl.",1896,Zürich
003501199,[A Child's Garden of Verses ... Second edition.],"Stevenson, Robert Louis",1896,"pp. xiv. 136. John Lane: London, 1896 [1895]"
001384296,"[Outlines of Geology ... Second edition revised, etc.]","GEIKIE, James.",1896,London
000749400,"[Windsor Castle. Official and authorized royal guide ... Illustrated, etc.]","COLLMANN, Leonard.",1896,London
002486743,The Official Guide to the Midland Railway ... Abridged and popular edition. Illustrated,,1896,London
003605161,Ballads and Songs ... With original illustrations by H. M. Brock,"Thackeray, William Makepeace",1896,London
002580837,Senlis et ses environs,"MÜLLER, Eugène Abbé",1896,Senlis
000492911,[On Foot round Settle. By Geo. H. Brown ...],"BROWN, George Henry Congregational Minister",1896,Settle
000115608,“The Cobbler o' Kirkiebrae.” A romance of Galloway,"ARMSTRONG, Andrew J.",1896,London
000598049,"[Illustrated Official Handbook of the Cape and South Africa. A résumé of the history, conditions, populations, productions, and resources of the several colonies, states, and territories. Edited by John Noble. [With a map.]]","NOBLE, John Clerk of the House of Assembly, Cape of Good Hope",1896,London
002581303,Onze Gouden Eeuw. De Republiek der Vereenigde Nederlanden in haar bloeitijd ... Geïllustreerd onder toezicht van J. H. W. Unger,"MULLER, Pieter Lodewijk.",1896,Leiden
001498391,"Arnold Inglehurst, the Preacher. A story of the Fen Country","GREEN, Evelyn Everett.",1896,London
001554950,"Schleswig-Holstein meerumschlungen in Wort und Bild ... Herausgegeben von H. Haas, H. Krumm und F. Stoltenberg, etc","HAAS, Hippolyt J.",1896,Kiel
002293129,"The Student's Lyell. A manual of elementary geology. Edited by J. W. Judd. With ... illustrations, etc","LYELL, Charles Sir, Bart",1896,London
002279037,"The Log of the Tantallon Castle ... Illustrated, etc","LUCY, Henry William Sir",1896,London
003501199,[A Child's Garden of Verses ... Second edition.],"Stevenson, Robert Louis",1896,"pp. xiv. 136. John Lane: London, 1896 [1895]"
003004249,Селенгинская Даурія. Очерки забайкальскаго края ... Съ 10 рис. и ... картой Забайкалья,"PTITSUIN, Vladimir V.",1896,С.-Петербургъ
001554950,"Schleswig-Holstein meerumschlungen in Wort und Bild ... Herausgegeben von H. Haas, H. Krumm und F. Stoltenberg, etc","HAAS, Hippolyt J.",1896,Kiel
001316031,Fredensborg. Det danske Kongehus og dets Slægt. Med Bidrag af danske og fremmede Forfattere og Kunstnere,,1896,Kjøbenhavn
003998462,"The Release, or Caroline's French Kindred","Yonge, Charlotte Mary",1896,London
001144078,"Conquest of the Country Northwest of the River Ohio, 1778-1783, and life of Gen. George Rogers Clark. Over one hundred and twenty-five illustrations. With numerous sketches of men who served under Clark, etc","ENGLISH, William Hayden.",1896,Indianapolis
002581303,Onze Gouden Eeuw. De Republiek der Vereenigde Nederlanden in haar bloeitijd ... Geïllustreerd onder toezicht van J. H. W. Unger,"MULLER, Pieter Lodewijk.",1896,Leiden
003581310,Elementary Physical Geography,"TARR, Ralph Stockman.",1896,New York & London
003323571,"A Strange, Sad Comedy. [A novel.]","SEAWELL, Molly Elliot.",1896,New York
000760332,"History of Concord, New Hampshire, from the original grant in seventeen hundred and twenty-five to the opening of the twentieth century. Prepared under the supervision of the City History Commission. James O. Lyford, editor","LYFORD, James Otis.",1896,Concord
001495840,The Official Guide to the Great Western Railway ... Abridged and popular edition. Illustrated,,1896,London
003561238,"The Coronation Cruise of the “Midnight Sun” to Russia, Whitsuntide, 1896. A record","SYKES, Arthur Alkin.",1896,London
002491871,"Personal Recollections and Observations of General Nelson A. Miles, embracing a brief view of the civil war ... and the story of his Indian campaigns ... Copiously illustrated ... by F. Remington, etc","MILES, Nelson Appleton.",1896,Chicago
001506051,"Brixham, in Devonia. Illustrated guide, with historical and descriptive sketch, and handbook to Torbay and the neighbourhood, etc","GREGORY, Charles of Brixham",1896,Totnes
003485095,Never Give In. A tale of the life and times of Gustavus Adolphus,"STEBBING, Grace.",1896,London
000108005,By a Winding Path. [A novel.],"ARGALL, Annie E.",1896,London
000184181,Chronicles of the Royal Borough of Woodstock. Compiled from the Borough records and other original documents. [With illustrations.],"Ballard, Adolphus.",1896,Oxford
001506560,"The Great Rift Valley. Being the narrative of a journey to Mount Kenya and Lake Baringo. With some account of the geology, natural history, anthropology, and future prospects of British East Africa ... With maps and illustrations","GREGORY, John Walter.",1896,London
003634941,"Matthew Flinders; or, How we have Australia. Being the true story of Captain Flinders' explorations and adventures, etc","THYNNE, Robert.",1896,London
003617125,"History of the Counties of Argenteuil, Que. and Prescott, Ont., etc","THOMAS, Cyrus Schoolmaster",1896,Montreal
001384296,"[Outlines of Geology ... Second edition revised, etc.]","GEIKIE, James.",1896,London
001644661,"Kulturgeschichte ... Vierte Auflage. Neu bearbeitet von M. von Brandt [and others], etc","HELLWALD, Friedrich Anton Heller von Baron",1896,Leipzig
000683222,Souvenir of Lincoln Park. An illustrated and descriptive guide,,1896,Chicago
001704007,"Genom Sveriges Bygder. Skildringar af vårt land och folk ... Tredje upplagan, genomsedd och tillökad af J. P. Velander. Med 545 illustrationer","HOFBERG, Johan Herman.",1896,Stockholm
001316031,Fredensborg. Det danske Kongehus og dets Slægt. Med Bidrag af danske og fremmede Forfattere og Kunstnere,,1896,Kjøbenhavn
001554950,"Schleswig-Holstein meerumschlungen in Wort und Bild ... Herausgegeben von H. Haas, H. Krumm und F. Stoltenberg, etc","HAAS, Hippolyt J.",1896,Kiel
001567835,"The Half Hour Library of Travel, Nature and Science for young readers",,1896,London
000209253,Battles and Battlefields in England ... Illustrated by the author. With an introduction by H. D. Traill,"BARRETT, Charles Raymond Booth.",1896,London
000184181,Chronicles of the Royal Borough of Woodstock. Compiled from the Borough records and other original documents. [With illustrations.],"Ballard, Adolphus.",1896,Oxford
002976927,Every-day Characters ... Illustrated by C. Aldin,"Praed, Winthrop Mackworth",1896,London
002903060,"A Treatise on Ore Deposits ... Second edition, rewritten and greatly enlarged by H. Louis, etc","PHILLIPS, John Arthur.",1896,London
001716783,"Miners and their works underground. Stories of the mining of coal, etc","HOLMES, Frederic Morell.",1896,London
000376211,Lyon Pittoresque ... Avec une préface de M. Coste-Labaume. Illustré ... par J. Drevet,"BLETON, Auguste.",1896,Paris
001678201,Poems,"HICKEY, Emily Henrietta.",1896,"pp. 55. E. Mathews: London, 1896"
001200964,"Musa Pedestris: three centuries of canting songs and slang rhymes, etc","FARMER, John Stephen.",1896,London]
002333337,"In the Volcanic Eifel. A holiday ramble ... With ... illustrations by T. R. Macquoid, and ... maps","MACQUOID, Katharine Sarah and (Gilbert S.)",1896,London
000492169,[A History of Nottinghamshire.],"Brown, Cornelius.",1896,London
001554950,"Schleswig-Holstein meerumschlungen in Wort und Bild ... Herausgegeben von H. Haas, H. Krumm und F. Stoltenberg, etc","HAAS, Hippolyt J.",1896,Kiel
002320170,"Notes on the Successive Buildings used for County, Municipal, and Judicial Purposes of the County of Sutherland and Burgh of Dornoch. (The Ancient tolbooths of Dornoch.)","MACKAY, Hector Munro.",1896,Edinburgh
001316031,Fredensborg. Det danske Kongehus og dets Slægt. Med Bidrag af danske og fremmede Forfattere og Kunstnere,,1896,Kjøbenhavn
001384296,"[Outlines of Geology ... Second edition revised, etc.]","GEIKIE, James.",1896,London
001059442,"The People's Standard History of the United States from the landing of the Norsemen to the present time. By E. S. Ellis ... Assisted by, with introduction, annotations, lists of authorities, etc., G. M. Adam","Ellis, Edward Sylvester",1896,London
002368499,The Household of Sir Thos. More. With an introduction by W. H. Hutton and ... illustrations by J. Jellicoe and H. Railton,"MANNING, Anne.",1896,London
001554950,"Schleswig-Holstein meerumschlungen in Wort und Bild ... Herausgegeben von H. Haas, H. Krumm und F. Stoltenberg, etc","HAAS, Hippolyt J.",1896,Kiel
003757808,Baranya multja és jelenje. [With illustrations and a map.],"VÁRADY, Ferencz.",1896,Pécsett
002686114,"Chez les Abarambos. Ce que devient l'Afrique mystérieuse, etc","NYS, Fernand.",1896,Anvers
003538943,"The Story Hunter or Tales of the weird and wild, etc","SUFFLING, Ernest Richard.",1896,London
003057425,"Petroleum: a treatise on the geographical distribution and geological occurrence of petroleum and natural gas ... By B. Redwood, assisted by G. T. Holloway, and other contributors ... With maps, etc","REDWOOD, Boverton Sir, Bart",1896,London
000433666,The Century of Louis XIV. Its arts-its ideas. From the French ... by Mrs. Cashel Hoey. [With plates.],"BOURGEOIS, Émile.",1896,London
001034471,He went out with the Tide. [A novel.],"EDEN, Guy Ernest Morton.",1896,London
002535575,Les Châteaux suisses. Anciennes anecdotes et chroniques. Nouvelle édition. Illustrations de H. Van Muyden. [With a portrait.],"MONTOLIEU, Élisabeth Jeanne Isabelle Pauline de Baroness",1896,Genève
003344033,The Child World. [In verse.] ... Illustrated by C. Robinson,"SETOUN, Gabriel pseud. [i.e. Thomas Nicoll Hepburn.]",1896,"pp. 171. J. Lane: London & New York, 1896"
002368499,The Household of Sir Thos. More. With an introduction by W. H. Hutton and ... illustrations by J. Jellicoe and H. Railton,"MANNING, Anne.",1896,London
002976927,Every-day Characters ... Illustrated by C. Aldin,"Praed, Winthrop Mackworth",1896,London
000709346,En Algérie,"CLAPARÈDE, Arthur de.",1896,Genève
001638031,"Die Erde. Eine allgemeine Erd- und Länderkunde, etc","HEIDERICH, Franz.",1896,Wien
000108005,By a Winding Path. [A novel.],"ARGALL, Annie E.",1896,London
003805159,"Mohammed Christus. Vier Schetsen van eene reis in het Oosten, etc","VISSER, Johannes Theodoor de.",1896,Amsterdam
003581310,Elementary Physical Geography,"TARR, Ralph Stockman.",1896,New York & London
003253482,"Jeanne d'Arc et la Normandie au XVme siècle. Illustrations, etc","SARRAZIN, Albert Avocat",1896,Rouen
002293129,"The Student's Lyell. A manual of elementary geology. Edited by J. W. Judd. With ... illustrations, etc","LYELL, Charles Sir, Bart",1896,London
002599224,Изъ исторіи Москвы. 1147-1703. Очерки. Съ 212 рисунками. [By] В. Н. [i.e. by V. Nazarevsky.],"N., V.",1896,"pp. II. 272. Москва, 1896"
003759516,"The Manchester Man ... Illustrations, etc","VARLEY, afterwards BANKS, Isabella.",1896,Manchester
002786327,"Schlesien. Eine Landeskunde für das deutsche Volk, etc","PARTSCH, Joseph.",1896,Breslau
001567835,"The Half Hour Library of Travel, Nature and Science for young readers",,1896,London
001704007,"Genom Sveriges Bygder. Skildringar af vårt land och folk ... Tredje upplagan, genomsedd och tillökad af J. P. Velander. Med 545 illustrationer","HOFBERG, Johan Herman.",1896,Stockholm
003288463,Württembergische Geschichte,"SCHNEIDER, Eugen.",1896,Stuttgart
003581310,Elementary Physical Geography,"TARR, Ralph Stockman.",1896,New York & London
000760332,"History of Concord, New Hampshire, from the original grant in seventeen hundred and twenty-five to the opening of the twentieth century. Prepared under the supervision of the City History Commission. James O. Lyford, editor","LYFORD, James Otis.",1896,Concord
003743042,"Badauderies parisiennes. Les Rassemblements: physiologies de la rue ... [Edited with a] prologue par O. Uzanne, etc","UZANNE, Octave.",1896,Paris
002903060,"A Treatise on Ore Deposits ... Second edition, rewritten and greatly enlarged by H. Louis, etc","PHILLIPS, John Arthur.",1896,London
001993778,"Memorie per la storia della Liburnica, città di Fiume, etc","KOBLER, Giovanni.",1896,Fiume
001316031,Fredensborg. Det danske Kongehus og dets Slægt. Med Bidrag af danske og fremmede Forfattere og Kunstnere,,1896,Kjøbenhavn
001554950,"Schleswig-Holstein meerumschlungen in Wort und Bild ... Herausgegeben von H. Haas, H. Krumm und F. Stoltenberg, etc","HAAS, Hippolyt J.",1896,Kiel
000209253,Battles and Battlefields in England ... Illustrated by the author. With an introduction by H. D. Traill,"BARRETT, Charles Raymond Booth.",1896,London
002203192,"In the Days of the Canada Company: the story of the settlement of the Huron tract and a view of the social life of the period, 1825-1850 ... With an introduction by G. M. Grant","LIZARS, Robina and LIZARS (Kathleen Macfarlane)",1896,Toronto
003581310,Elementary Physical Geography,"TARR, Ralph Stockman.",1896,New York & London
000209253,Battles and Battlefields in England ... Illustrated by the author. With an introduction by H. D. Traill,"BARRETT, Charles Raymond Booth.",1896,London
001704007,"Genom Sveriges Bygder. Skildringar af vårt land och folk ... Tredje upplagan, genomsedd och tillökad af J. P. Velander. Med 545 illustrationer","HOFBERG, Johan Herman.",1896,Stockholm
000157921,"Duty's Call. A story of a girl's work in the service of others, and her reward. With some brief sketches of undergraduate life. By H. N. B. [i.e. Harold Nelson Burden.]","B., H. N.",1896,London
000209253,Battles and Battlefields in England ... Illustrated by the author. With an introduction by H. D. Traill,"BARRETT, Charles Raymond Booth.",1896,London
001554950,"Schleswig-Holstein meerumschlungen in Wort und Bild ... Herausgegeben von H. Haas, H. Krumm und F. Stoltenberg, etc","HAAS, Hippolyt J.",1896,Kiel
002686114,"Chez les Abarambos. Ce que devient l'Afrique mystérieuse, etc","NYS, Fernand.",1896,Anvers
001644661,"Kulturgeschichte ... Vierte Auflage. Neu bearbeitet von M. von Brandt [and others], etc","HELLWALD, Friedrich Anton Heller von Baron",1896,Leipzig
000492169,[A History of Nottinghamshire.],"Brown, Cornelius.",1896,London
000907750,"L'Allemagne, 1789-1810. Fin de l'ancienne Allemagne. [With illustrations.]","DENIS, Ernest.",1896,Paris
001704007,"Genom Sveriges Bygder. Skildringar af vårt land och folk ... Tredje upplagan, genomsedd och tillökad af J. P. Velander. Med 545 illustrationer","HOFBERG, Johan Herman.",1896,Stockholm
001820978,The Alhambra ... With an introduction by E. R. Pennell. Illustrated with drawings of the places mentioned by J. Pennell,"IRVING, Washington.",1896,London
002903060,"A Treatise on Ore Deposits ... Second edition, rewritten and greatly enlarged by H. Louis, etc","PHILLIPS, John Arthur.",1896,London
002585484,"The Lost Pibroch, and other sheiling stories","Munro, Neil",1896,Edinburgh & London
002599224,Изъ исторіи Москвы. 1147-1703. Очерки. Съ 212 рисунками. [By] В. Н. [i.e. by V. Nazarevsky.],"N., V.",1896,"pp. II. 272. Москва, 1896"
002491871,"Personal Recollections and Observations of General Nelson A. Miles, embracing a brief view of the civil war ... and the story of his Indian campaigns ... Copiously illustrated ... by F. Remington, etc","MILES, Nelson Appleton.",1896,Chicago
003486794,A Voyage to Viking-Land ... Eighty-nine illustrations. Also map of Norway and Spitzbergen,"STEELE, Thomas Sedgwick.",1896,Boston [Mass.]
002293129,"The Student's Lyell. A manual of elementary geology. Edited by J. W. Judd. With ... illustrations, etc","LYELL, Charles Sir, Bart",1896,London
001316031,Fredensborg. Det danske Kongehus og dets Slægt. Med Bidrag af danske og fremmede Forfattere og Kunstnere,,1896,Kjøbenhavn
003775837,"У Болгаръ и заграницей, 1881-1893 ... Продолженіе очерковъ “Дома и на Войнѣ” ... Изданіе второе","VERESHCHAGIN, Aleksandr Vasil'evich.",1896,С.-Петербургъ
000492169,[A History of Nottinghamshire.],"Brown, Cornelius.",1896,London
000433665,"Le Grand siècle. Louis XIV. Les arts, les idées, etc. [With plates.]","BOURGEOIS, Émile.",1896,Paris
003829292,La France aux colonies,"WAHL, Maurice.",1896,Paris
001567835,"The Half Hour Library of Travel, Nature and Science for young readers",,1896,London
000616964,Historia de la ciudad de Puebla de los Angeles,"CARRION, Antonio.",1896,Puebla
001144078,"Conquest of the Country Northwest of the River Ohio, 1778-1783, and life of Gen. George Rogers Clark. Over one hundred and twenty-five illustrations. With numerous sketches of men who served under Clark, etc","ENGLISH, William Hayden.",1896,Indianapolis
002581303,Onze Gouden Eeuw. De Republiek der Vereenigde Nederlanden in haar bloeitijd ... Geïllustreerd onder toezicht van J. H. W. Unger,"MULLER, Pieter Lodewijk.",1896,Leiden
000209253,Battles and Battlefields in England ... Illustrated by the author. With an introduction by H. D. Traill,"BARRETT, Charles Raymond Booth.",1896,London
002676588,"[The Official Guide to the Norwich Castle Museum, with an account of its origin & progress. By Thomas Southwell ... Also an historical account of the castle keep by Rev. Wm. Hudson ... and a guide to the collection of pictures ... by G. C. Eaton, etc. [With plates.]]",,1896,London
003057425,"Petroleum: a treatise on the geographical distribution and geological occurrence of petroleum and natural gas ... By B. Redwood, assisted by G. T. Holloway, and other contributors ... With maps, etc","REDWOOD, Boverton Sir, Bart",1896,London
003253482,"Jeanne d'Arc et la Normandie au XVme siècle. Illustrations, etc","SARRAZIN, Albert Avocat",1896,Rouen
000434827,"History of the Parish of Ryton, including the parishes of Winlaton, Stella, and Greenside","BOURN, William.",1896,Carlisle
001554950,"Schleswig-Holstein meerumschlungen in Wort und Bild ... Herausgegeben von H. Haas, H. Krumm und F. Stoltenberg, etc","HAAS, Hippolyt J.",1896,Kiel
002368499,The Household of Sir Thos. More. With an introduction by W. H. Hutton and ... illustrations by J. Jellicoe and H. Railton,"MANNING, Anne.",1896,London
003253482,"Jeanne d'Arc et la Normandie au XVme siècle. Illustrations, etc","SARRAZIN, Albert Avocat",1896,Rouen
003775837,"У Болгаръ и заграницей, 1881-1893 ... Продолженіе очерковъ “Дома и на Войнѣ” ... Изданіе второе","VERESHCHAGIN, Aleksandr Vasil'evich.",1896,С.-Петербургъ
000157921,"Duty's Call. A story of a girl's work in the service of others, and her reward. With some brief sketches of undergraduate life. By H. N. B. [i.e. Harold Nelson Burden.]","B., H. N.",1896,London
001980788,"Székelyföld, etc","HANKÓ, Vilmos.",1896,Budapest
000976404,The Bloom of Faded Years. [A novel.],"DOWNE, Walmer.",1896,Greenock
002293129,"The Student's Lyell. A manual of elementary geology. Edited by J. W. Judd. With ... illustrations, etc","LYELL, Charles Sir, Bart",1896,London
002368499,The Household of Sir Thos. More. With an introduction by W. H. Hutton and ... illustrations by J. Jellicoe and H. Railton,"MANNING, Anne.",1896,London
001910294,The Growth of the American Nation,"JUDSON, Harry Pratt.",1896,London
003253482,"Jeanne d'Arc et la Normandie au XVme siècle. Illustrations, etc","SARRAZIN, Albert Avocat",1896,Rouen
001200964,"Musa Pedestris: three centuries of canting songs and slang rhymes, etc","FARMER, John Stephen.",1896,London]
001651007,Geschichte des Kantons St. Gallen seit Annahme der Verfassung von 1861,"HENNE-AM-RHYN, Otto.",1896,St. Gallen
000015283,[The Growth of the French Nation.],"ADAMS, George Burton.",1896,London
001316031,Fredensborg. Det danske Kongehus og dets Slægt. Med Bidrag af danske og fremmede Forfattere og Kunstnere,,1896,Kjøbenhavn
001567835,"The Half Hour Library of Travel, Nature and Science for young readers",,1896,London
003092628,"Aluminium ... Third edition, revised and enlarged, etc","RICHARDS, Joseph William.",1896,Philadelphia
003430223,"The Web of an old Weaver, etc","SNOWDEN, James Keighley.",1896,London
001470127,Au bas pay du Limosin. Études et tableaux,"GORSE, M. M.",1896,Paris
001745619,A History of Rome to the death of Cæsar,"HOW, Walter Wybergh and LEIGH (Henry Devenish)",1896,London
000760332,"History of Concord, New Hampshire, from the original grant in seventeen hundred and twenty-five to the opening of the twentieth century. Prepared under the supervision of the City History Commission. James O. Lyford, editor","LYFORD, James Otis.",1896,Concord
